adm_cd,행정동명,세대당공원면적,세대당공원면적_log,park_area_total,green_ratio,household_cnt,area_km2,area_m2
1126066000,망우제3동,0.42,0.3506568716131694,3434.7599999999998,,8178.0,,
1126068000,신내1동,4.86,1.7681496035889213,71407.98000000001,2.7893742187500004,14693.0,2.56,2560000.0
1126069000,신내2동,115.2,4.755312844417811,1018828.8,109.55148387096773,8844.0,0.93,930000.0
1129052500,성북동,17.06,2.8936995479888394,137725.37999999998,4.815572727272727,8073.0,2.86,2860000.0
1129055500,삼선동,1.1,0.7419373447293773,12630.2,1.3728478260869565,11482.0,0.92,920000.0
1129057500,동선동,1.535,0.9301936370431464,14967.785,2.050381506849315,9751.0,0.73,730000.0
1129058000,돈암제1동,47.8,3.8877303128591016,287325.8,,6011.0,,
1129059000,돈암제2동,1.535,0.9301936370431464,13022.939999999999,,8484.0,,
1129060000,안암동,0.17,0.1570037488096647,1752.0200000000002,0.1317308270676692,10306.0,1.33,1330000.0
1129061000,보문동,1.45,0.8960880245566356,11737.75,2.096026785714286,8095.0,0.56,560000.0
1129062000,정릉제1동,0.61,0.4762341789963716,4469.47,,7327.0,,
1129063000,정릉제2동,0.28,0.2468600779315258,2723.0000000000005,,9725.0,,
1129064000,정릉제3동,0.03,0.0295588022415444,237.48,,7916.0,,
1129065000,정릉제4동,151.75,5.028802598051705,1634499.25,,10771.0,,
1129066000,길음제1동,1.01,0.6981347220709844,12946.18,,12818.0,,
1129068500,길음제2동,1.535,0.9301936370431464,13282.355,,8653.0,,
1129070500,종암동,0.39,0.3293037471426004,6587.1,0.4511712328767124,16890.0,1.46,1460000.0
1129071500,월곡제1동,17.56,2.9210087273580543,187962.24,,10704.0,,
1129072500,월곡제2동,82.79,4.428313668625195,791720.77,,9563.0,,
1129076000,장위제1동,0.11,0.1043600153242427,1162.26,,10566.0,,
1129077000,장위제2동,0.26,0.2311117209633866,1898.52,,7302.0,,
1129078000,장위제3동,1.535,0.9301936370431464,11110.33,,7238.0,,
1129081000,석관동,0.26,0.2311117209633866,4317.3,0.2495549132947977,16605.0,1.73,1730000.0
1130553400,삼양동,11.65,2.537657215173529,136037.05000000002,14.949126373626376,11677.0,0.91,910000.0
1130553500,미아동,0.44,0.3646431135879093,5203.88,0.5595569892473119,11827.0,0.93,930000.0
1130554500,송중동,0.32,0.2776317365982795,4371.2,0.4327920792079208,13660.0,1.01,1010000.0
1130555500,송천동,0.16,0.1484200051182733,1908.32,0.21203555555555556,11927.0,0.9,900000.0
1130557500,삼각산동,0.52,0.418710334858185,5967.0,0.9624193548387098,11475.0,0.62,620000.0
1130559500,번1동,0.28,0.2468600779315258,2716.5600000000004,0.4116000000000001,9702.0,0.66,660000.0
1130560300,번2동,178.05,5.187665096444442,1326828.6,139.66616842105265,7452.0,0.95,950000.0
1130560800,번3동,88.42,4.4933443708058345,671196.22,61.017838181818185,7591.0,1.1,1100000.0
1130561500,수유1동,0.53,0.4252677354043441,5555.990000000001,0.3326940119760479,10483.0,1.67,1670000.0
1130562500,수유2동,0.17,0.1570037488096647,1655.2900000000002,0.29040175438596494,9737.0,0.57,570000.0
1130563500,수유3동,0.35,0.3001045924503381,4786.599999999999,0.6648055555555554,13676.0,0.72,720000.0
1130564500,우이동,3.72,1.551808799597464,35633.880000000005,0.3466330739299611,9579.0,10.28,10280000.0
1130566000,인수동,0.13,0.1222176327242492,1832.8700000000001,0.055880182926829274,14099.0,3.28,3280000.0
1132051100,창제1동,64.33,4.179451348852659,703126.9,,10930.0,,
1132051200,창제2동,0.57,0.4510756193602166,7200.24,,12632.0,,
1132051300,창제3동,0.68,0.5187937934151675,4326.160000000001,,6362.0,,
1132051400,창제4동,1.66,0.9783261227936076,18807.8,,11330.0,,
1132051500,창제5동,0.35,0.3001045924503381,3604.2999999999997,,10298.0,,
1132052100,도봉제1동,847.11,6.743010344360515,8665935.3,,10230.0,,
1132052200,도봉제2동,9.01,2.303584593327129,106930.68,,11868.0,,
1132066000,쌍문제1동,35.37,3.593744258998897,341355.87,,9651.0,,
1132067000,쌍문제2동,0.19,0.173953307123438,1602.46,,8434.0,,
1132068000,쌍문제3동,0.25,0.2231435513142097,2056.0,,8224.0,,
1132068100,쌍문제4동,0.13,0.1222176327242492,924.5600000000001,,7112.0,,
1132069000,방학제1동,1.65,0.9745596399981308,21351.0,,12940.0,,
1132070000,방학제2동,0.45,0.371563556432483,4081.9500000000003,,9071.0,,
1132071000,방학제3동,1.32,0.8415671856782186,13065.36,,9898.0,,
1135056000,월계1동,25.28,3.26880819361641,254569.6,21.945655172413794,10070.0,1.16,1160000.0
1135057000,월계2동,2.14,1.144222799920162,24943.84,1.2857649484536082,11656.0,1.94,1940000.0
